,ID,age,sex
2684,3086,48.61685352897289,F
2685,3087,51.67420383471755,F
2686,3088,48.907245865559176,F
2687,3089,47.14704999174837,M
2688,3090,48.907245865559176,F
2689,3091,51.429169282872124,F
2690,3092,48.35492052474425,M
2691,3093,48.907245865559176,M
2692,3094,48.907245865559176,F
2693,3095,48.907245865559176,F
2694,3096,51.95415328366273,F
2695,3097,48.907245865559176,F
2696,3098,47.14704999174837,F
2697,3099,48.907245865559176,F
2698,3100,48.907245865559176,M
2699,3101,53.70957817359149,F
2700,3102,48.907245865559176,F
2701,3103,48.907245865559176,M
2702,3104,48.907245865559176,F
2703,3106,47.14704999174837,F
2704,3107,46.718770567352315,M
2705,3108,48.907245865559176,M
2706,3109,48.41761892932628,F
2707,3111,51.738513774399244,M
2708,3112,48.907245865559176,M
2709,3113,47.55038115667193,F
2710,3114,48.907245865559176,M
2711,3115,47.14704999174837,F
2712,3116,49.257117989574795,M
2713,3118,48.907245865559176,F
2714,3119,48.907245865559176,F
2715,3120,48.907245865559176,F
2716,3121,47.14704999174837,M
2717,3122,51.00613561162721,M
2718,3123,50.36435453912123,M
2719,3124,50.36435453912123,M
2720,3125,49.25648619734452,M
2721,3126,48.40511500016716,M
2722,3127,48.907245865559176,F
2723,3128,50.97532854969638,F
2724,3129,46.70883201385024,F
2725,3130,48.907245865559176,F
2726,3131,48.907245865559176,F
2727,3132,48.907245865559176,M
2728,3133,49.09923051422444,M
2729,3134,48.907245865559176,M
2730,3135,49.19789125860775,F
2731,3136,48.907245865559176,F
2732,3137,48.907245865559176,M
2733,3138,48.40511500016716,F
2734,3139,48.907245865559176,M
2735,3140,48.907245865559176,F
2736,3141,50.28838593137212,M
2737,3142,54.44638841392301,M
2738,3143,49.51684962192432,F
2739,3144,50.496287039228,F
2740,3145,48.907245865559176,M
2741,3146,48.77270956862991,F
2742,3147,48.805301127947864,M
2743,3148,50.48516092223697,M
2744,3149,48.40511500016716,F
2745,3150,51.66634833195341,M
2746,3151,47.877375002857114,F
2747,3152,48.907245865559176,M
2748,3154,51.74486843047093,F
2749,3155,48.907245865559176,F
2750,3156,48.41761892932628,M
2751,3157,48.907245865559176,F
2752,3158,49.257117989574795,F
2753,3159,48.907245865559176,M
2754,3160,48.747621237286424,F
2755,3161,46.27186883008098,M
2756,3162,49.164535810926665,F
2757,3163,50.96078771727413,F
2758,3164,48.23913276989316,F
2759,3165,48.23078742022076,F
2760,3166,48.907245865559176,F
2761,3167,48.23078742022076,F
2762,3168,50.36435453912123,M
2763,3169,48.23078742022076,F
2764,3170,49.19789125860775,F
2765,3171,45.841824792443404,M
2766,3172,48.23078742022076,F
2767,3173,48.41761892932628,M
2768,3174,53.924466558673224,M
2769,3175,48.907245865559176,F
2770,3176,48.907245865559176,F
2771,3177,48.907245865559176,M
2772,3178,48.907245865559176,F
2773,3179,48.907245865559176,F
2774,3180,48.907245865559176,M
2775,3181,48.89840428174443,F
2776,3182,51.946231758682885,M
2777,3183,49.05747098728046,M
2778,3184,48.907245865559176,F
2779,3185,49.99553398600408,M
2780,3186,47.14704999174837,F
2781,3187,48.907245865559176,F
2782,3189,48.907245865559176,F
2783,3190,49.52078260197522,F
2784,3191,50.78389192216603,F
2785,3192,46.64491912635635,F
2786,3193,48.3750077960384,F
2787,3194,48.907245865559176,F
2788,3195,48.907245865559176,F
2789,3196,48.907245865559176,F
2790,3197,48.41761892932628,F
2791,3198,50.23837918307659,F
2792,3199,51.74486843047093,F
2793,3200,47.14704999174837,F
2794,3202,50.36435453912123,M
2795,3203,46.91378831740051,F
2796,3206,48.907245865559176,F
2797,3207,47.14704999174837,F
2798,3208,49.257117989574795,M
2799,3209,46.99655745987455,F
2800,3210,47.18509255153249,F
2801,3211,48.61685352897289,F
2802,3212,48.907245865559176,M
2803,3213,50.36435453912123,M
2804,3214,48.907245865559176,M
2805,3215,48.907245865559176,M
2806,3216,48.907245865559176,F
2807,3217,48.41761892932628,F
2808,3218,50.19724802209258,M
2809,3219,48.35492052474425,M
2810,3220,50.041710841484054,M
2811,3222,48.907245865559176,F
2812,3223,48.907245865559176,F
2813,3224,51.8768009305777,F
2814,3225,50.97132423930669,M
2815,3226,47.14704999174837,F
2816,3227,48.907245865559176,F
2817,3228,48.907245865559176,F
2818,3229,48.313479222484666,F
2819,3230,51.74486843047093,F
2820,3231,50.32961864467543,F
2821,3232,48.907245865559176,F
2822,3233,48.907245865559176,M
2823,3234,50.36435453912123,M
2824,3235,51.8768009305777,F
2825,3236,50.36435453912123,M
2826,3237,48.907245865559176,M
2827,3238,48.907245865559176,F
2828,3239,49.19789125860775,F
2829,3240,52.25237210059523,M
2830,3241,47.124080559371926,M
2831,3242,51.15177629560945,F
2832,3243,48.907245865559176,M
2833,3244,48.907245865559176,F
2834,3245,47.14704999174837,F
2835,3246,48.907245865559176,M
2836,3247,49.19789125860775,F
2837,3248,46.6035656048974,F
2838,3249,47.14704999174837,M
2839,3250,46.30086750401606,M
2840,3251,50.36435453912123,M
2841,3252,48.3750077960384,F
2842,3253,43.1981085599628,M
2843,3255,48.907245865559176,M
2844,3256,48.61685352897289,F
2845,3257,51.66634833195341,M
2846,3258,48.907245865559176,M
2847,3259,48.23078742022076,F
2848,3260,50.493891651809555,M
2849,3261,48.907245865559176,F
2850,3262,48.630489559058645,M
2851,3263,49.43738955368399,M
2852,3264,47.14704999174837,F
2853,3265,48.784116272888106,F
2854,3266,50.36435453912123,M
2855,3267,46.936566074695605,M
2856,3268,50.866793663561374,M
2857,3269,46.87392271133351,F
2858,3270,48.907245865559176,F
2859,3271,48.907245865559176,F
2860,3272,48.907245865559176,F
2861,3273,48.01097733108769,M
2862,3274,47.877375002857114,F
2863,3275,46.78367664672599,M
2864,3276,43.64803766401563,M
2865,3277,48.907245865559176,M
2866,3278,50.36435453912123,M
2867,3279,48.907245865559176,F
2868,3280,48.907245865559176,M
2869,3281,47.271443237429075,M
2870,3282,48.907245865559176,F
2871,3283,49.43738955368399,M
2872,3284,47.877375002857114,F
2873,3286,48.907245865559176,M
2874,3287,53.085495163774226,M
2875,3288,47.14704999174837,M
2876,3289,48.907245865559176,F
2877,3290,50.96078771727413,M
2878,3291,47.14704999174837,F
2879,3292,46.978115328342305,F
2880,3293,49.57050819414867,F
2881,3294,50.36435453912123,M
2882,3295,48.907245865559176,F
2883,3296,46.13910794202093,M
2884,3297,50.252503220137655,F
2885,3298,48.907245865559176,F
2886,3299,48.907245865559176,F
2887,3300,49.2798628011001,M
2888,3301,47.14704999174837,F
2889,3302,51.51881293654735,M
2890,3304,47.14704999174837,F
2891,3305,48.907245865559176,M
2892,3306,48.4795205882636,M
2893,3307,47.14704999174837,F
2894,3308,48.907245865559176,F
2895,3309,48.907245865559176,M
2896,3310,50.36435453912123,M
2897,3311,48.907245865559176,F
2898,3312,49.19763603607286,F
2899,3313,48.907245865559176,F
2900,3314,48.907245865559176,F
2901,3315,48.40511500016716,F
2902,3316,48.987644578074104,M
2903,3317,48.907245865559176,M
2904,3318,48.907245865559176,M
2905,3319,48.907245865559176,M
2906,3320,48.23078742022076,F
2907,3321,48.907245865559176,F
2908,3322,49.19789125860775,F
2909,3323,48.3750077960384,F
2910,3325,48.23913276989316,F
2911,3326,51.504183995036776,F
2912,3327,49.19763603607286,F
2913,3328,48.907245865559176,F
2914,3329,49.57050819414867,F
2915,3330,46.10838102915531,M
2916,3331,48.907245865559176,M
2917,3332,48.63724815071745,M
2918,3333,48.907245865559176,F
2919,3334,48.907245865559176,M
2920,3335,48.907245865559176,F
2921,3336,49.38742542184868,M
2922,3337,48.40511500016716,F
2923,3338,48.907245865559176,F
2924,3339,50.36435453912123,M
2925,3340,48.23078742022076,F
2926,3341,48.907245865559176,F
2927,3342,48.20234649145756,F
2928,3343,48.907245865559176,M
2929,3344,45.886877783258875,M
2930,3346,49.56377919268636,F
2931,3347,43.64803766401563,M
2932,3348,48.907245865559176,F
2933,3350,47.70674561054119,M
2934,3352,47.14704999174837,F
2935,3353,47.14704999174837,F
2936,3354,49.08622131956582,M
2937,3355,48.907245865559176,M
2938,3356,50.36435453912123,M
2939,3357,48.35492052474425,M
2940,3358,49.29492806418076,M
2941,3359,48.48701793982266,F
2942,3360,53.31766094168981,M
2943,3361,50.938932665076685,F
2944,3362,41.748237125332444,M
2945,3363,48.907245865559176,F
2946,3364,48.907245865559176,F
2947,3365,47.14704999174837,F
2948,3366,48.665653189086974,F
2949,3367,48.907245865559176,M
2950,3368,50.144783678178854,M
2951,3369,49.062094063128974,M
2952,3370,53.24871557246058,M
2953,3371,48.907245865559176,F
2954,3372,48.23078742022076,F
2955,3373,48.907245865559176,F
2956,3374,49.257117989574795,F
2957,3375,47.55038115667193,F
2958,3376,50.496287039228,F
2959,3377,46.268313985092185,F
2960,3378,48.907245865559176,F
2961,3379,48.907245865559176,M
2962,3380,48.3750077960384,F
2963,3381,49.050010867187204,M
2964,3382,50.36435453912123,M
2965,3383,48.77229020227944,M
2966,3384,48.907245865559176,M
2967,3385,50.36435453912123,M
2968,3386,48.907245865559176,M
2969,3387,50.07196702386707,M
2970,3388,47.42610706427703,M
2971,3389,50.36435453912123,M
2972,3390,48.907245865559176,F
2973,3391,47.14704999174837,M
2974,3392,48.20234649145756,M
2975,3393,47.46098110903475,M
2976,3394,48.907245865559176,F
2977,3395,48.907245865559176,F
2978,3396,48.907245865559176,M
2979,3397,49.681908857606466,M
2980,3398,48.907245865559176,F
2981,3399,48.907245865559176,F
2982,3400,45.57030465333963,F
2983,3401,48.907245865559176,F
2984,3402,48.907245865559176,F
2985,3403,48.907245865559176,F
2986,3404,48.907245865559176,M
2987,3405,47.14704999174837,F
2988,3406,52.25237210059523,M
2989,3407,50.41730333042316,M
2990,3408,48.907245865559176,M
2991,3409,50.36435453912123,M
2992,3410,48.907245865559176,F
2993,3411,48.23078742022076,F
2994,3412,48.907245865559176,F
2995,3413,48.17602625285408,F
2996,3415,50.19882719883563,F
2997,3417,50.36435453912123,M
2998,3418,48.907245865559176,F
2999,3419,48.907245865559176,F
3000,3420,49.19789125860775,F
3001,3421,49.33894043136518,F
3002,3422,48.907245865559176,F
3003,3423,51.17192535057481,M
3004,3424,46.43024843501166,F
3005,3425,48.39869991051805,F
3006,3426,47.55038115667193,M
3007,3427,50.68211929924968,M
3008,3428,49.16790638449882,M
3009,3429,49.221176982845556,M
3010,3430,48.907245865559176,F
3011,3431,48.40511500016716,F
3012,3432,48.40961307237789,F
3013,3433,48.95035074896225,M
3014,3434,49.19789125860775,F
3015,3435,49.257117989574795,F
3016,3436,48.907245865559176,F
3017,3437,48.907245865559176,M
3018,3438,48.40511500016716,M
3019,3439,48.907245865559176,F
3020,3440,48.907245865559176,F
3021,3441,48.907245865559176,F
3022,3442,51.09430684208492,M
3023,3443,46.59472465093344,F
3024,3444,50.13043207559836,M
3025,3445,48.41761892932628,M
3026,3446,48.907245865559176,F
3027,3447,48.907245865559176,M
3028,3448,47.55038115667193,F
3029,3449,48.41761892932628,M
3030,3450,48.907245865559176,F
3031,3451,48.23078742022076,F
3032,3452,48.907245865559176,F
3033,3453,48.907245865559176,M
3034,3454,48.907245865559176,F
3035,3455,47.14704999174837,F
3036,3456,48.907245865559176,F
3037,3457,47.14704999174837,F
3038,3458,50.258565142699645,M
3039,3459,48.907245865559176,F
3040,3460,50.877964571375784,M
3041,3461,48.907245865559176,F
3042,3462,48.907245865559176,M
3043,3463,49.181943367293975,F
3044,3464,48.907245865559176,F
3045,3465,48.907245865559176,F
3046,3466,48.907245865559176,F
3047,3467,46.43570548327511,F
3048,3468,48.907245865559176,F
3049,3469,48.907245865559176,F
3050,3470,47.14704999174837,F
3051,3471,48.907245865559176,F
3052,3472,47.14704999174837,F
3053,3473,48.907245865559176,F
3054,3474,48.907245865559176,F
3055,3475,46.88226806100592,F
3056,3476,52.713469203032865,M
3057,3478,48.907245865559176,F
3058,3479,49.257117989574795,F
3059,3480,51.968318466012576,M
3060,3481,48.907245865559176,F
3061,3482,50.48516092223697,M
3062,3484,48.907245865559176,F
3063,3485,49.48744966418464,M
3064,3486,50.3258836684156,F
3065,3487,46.91378831740051,F
3066,3488,49.74264226712305,M
3067,3489,48.907245865559176,F
3068,3490,49.39358268070194,M
3069,3491,48.907245865559176,F
3070,3492,48.907245865559176,F
3071,3493,49.257117989574795,M
3072,3494,48.3750077960384,F
3073,3495,49.19789125860775,F
3074,3496,49.19789125860775,F
3075,3497,45.790185282861124,F
3076,3498,49.16029119465128,F
3077,3499,45.242899877336136,M
3078,3500,48.907245865559176,F
3079,3501,48.23078742022076,M
3080,3502,48.907245865559176,F
3081,3503,48.907245865559176,F
3082,3504,48.77446226553195,F
3083,3505,48.907245865559176,M
3084,3506,49.19789125860775,F
3085,3507,49.16790638449882,M
3086,3508,50.493891651809555,M
3087,3509,48.907245865559176,F
3088,3510,48.40511500016716,F
3089,3511,48.907245865559176,F
3090,3512,47.651181092075134,M
3091,3513,49.603095477282174,M
3092,3514,49.03917836566595,F
3093,3515,51.01359397217274,M
3094,3516,51.68042885017598,M
3095,3517,48.907245865559176,F
3096,3518,48.907245865559176,F
3097,3519,48.4795205882636,F
3098,3520,48.00895404197011,F
3099,3521,48.23078742022076,F
3100,3522,51.738513774399244,F
3101,3523,48.665653189086974,F
3102,3524,46.70883201385024,F
3103,3525,49.33802396976719,M
3104,3526,50.36033963769946,F
3105,3528,54.586184226092215,F
3106,3529,48.907245865559176,F
3107,3530,51.95415328366273,F
3108,3531,50.292674621608114,F
3109,3532,50.52482204637345,F
3110,3533,48.907245865559176,M
3111,3534,47.55038115667193,F
3112,3535,48.907245865559176,F
3113,3536,48.41761892932628,M
3114,3537,45.71954348926606,M
3115,3538,48.907245865559176,F
3116,3539,48.907245865559176,M
3117,3540,50.789498530017426,M
3118,3541,49.74172859109679,M
3119,3542,48.40511500016716,F
3120,3543,49.2798628011001,M
3121,3544,48.907245865559176,F
3122,3545,48.23078742022076,F
3123,3546,48.907245865559176,F
3124,3547,48.907245865559176,M
3125,3548,48.907245865559176,M
3126,3549,48.23078742022076,F
3127,3550,48.907245865559176,F
3128,3551,48.907245865559176,M
3129,3552,48.907245865559176,M
3130,3553,48.23078742022076,F
3131,3554,48.907245865559176,F
3132,3555,47.14704999174837,M
3133,3556,48.907245865559176,F
3134,3557,48.907245865559176,F
3135,3558,48.907245865559176,F
3136,3559,48.907245865559176,F
3137,3560,50.96078771727413,F
3138,3561,47.14704999174837,M
3139,3562,48.40511500016716,F
3140,3563,48.907245865559176,F
3141,3564,48.907245865559176,F
3142,3565,51.212262987374494,M
3143,3566,48.907245865559176,F
3144,3567,49.86059360121354,M
3145,3568,48.907245865559176,F
3146,3569,50.21414692712724,F
3147,3570,54.586184226092215,F
3148,3571,48.907245865559176,F
3149,3572,48.907245865559176,F
3150,3574,48.23078742022076,F
3151,3575,44.19230982977034,M
3152,3576,48.40511500016716,F
3153,3577,45.327553846404356,M
3154,3578,48.907245865559176,F
3155,3579,48.907245865559176,F
3156,3581,48.907245865559176,F
3157,3582,48.098834534575595,M
3158,3583,52.61961338804748,M
3159,3584,45.668330797377976,M
3160,3585,49.869699870179524,F
3161,3586,50.77471932781386,M
3162,3587,48.40511500016716,M
3163,3588,48.907245865559176,F
3164,3589,45.66850481078378,M
3165,3590,47.877375002857114,F
3166,3591,48.23078742022076,F
3167,3592,49.43260935260594,M
3168,3593,48.40511500016716,M
3169,3594,49.874675752509035,M
3170,3595,48.61685352897289,F
3171,3596,51.74486843047093,F
3172,3597,48.907245865559176,F
3173,3598,50.763826986143506,M
3174,3599,48.23078742022076,F
3175,3600,44.27635199753291,M
3176,3601,47.62496801993017,M
3177,3602,47.17956746317476,M
3178,3603,50.36435453912123,M
3179,3604,48.907245865559176,M
3180,3605,48.40511500016716,F
3181,3606,50.48516092223697,M
3182,3607,48.907245865559176,F
3183,3608,48.907245865559176,F
3184,3611,48.907245865559176,F
3185,3612,48.344895532977276,F
3186,3613,50.262722003895675,F
3187,3614,48.907245865559176,M
3188,3615,45.56124567905056,F
3189,3616,48.907245865559176,M
3190,3617,48.907245865559176,M
3191,3618,44.96195850868636,M
3192,3619,48.61685352897289,F
3193,3620,47.14704999174837,F
3194,3621,46.463430021329174,F
3195,3622,48.41761892932628,M
3196,3623,49.19956117515744,M
3197,3624,47.55038115667193,M
3198,3625,48.907245865559176,M
3199,3626,49.25545100440882,M
3200,3627,48.907245865559176,F
3201,3628,50.36435453912123,M
3202,3630,47.877375002857114,M
3203,3631,48.99064863594014,F
3204,3632,50.493891651809555,M
3205,3633,50.9403325078923,F
3206,3634,47.09991379006174,M
3207,3635,50.01448241510561,M
3208,3636,48.907245865559176,F
3209,3637,46.70883201385024,F
3210,3638,48.907245865559176,F
3211,3639,48.907245865559176,F
3212,3640,49.2798628011001,M
3213,3641,48.907245865559176,M
3214,3642,50.36435453912123,M
3215,3643,47.15779515804142,F
3216,3644,48.40511500016716,F
3217,3645,48.907245865559176,F
3218,3646,46.84830496382204,F
3219,3647,48.72487992005402,F
3220,3648,49.950486849545946,M
3221,3649,49.91723477313243,M
3222,3650,48.35492052474425,F
3223,3651,48.23078742022076,F
3224,3652,48.907245865559176,M
3225,3653,47.14704999174837,F
3226,3654,50.36435453912123,M
3227,3655,48.907245865559176,F
3228,3656,48.23078742022076,F
3229,3657,48.907245865559176,F
3230,3658,48.23078742022076,M
3231,3659,49.52210732222115,F
3232,3660,48.363761478708206,M
3233,3661,51.74486843047093,F
3234,3663,49.03149592429595,F
3235,3664,47.14704999174837,F
3236,3665,44.11795626278756,F
3237,3666,48.907245865559176,F
3238,3667,49.33894043136518,F
3239,3668,47.55038115667193,F
3240,3669,48.907245865559176,M
3241,3670,50.68211929924968,M
3242,3671,48.907245865559176,M
3243,3672,48.907245865559176,F
3244,3673,48.907245865559176,F
3245,3674,50.36435453912123,M
3246,3675,46.47059154640995,F
3247,3676,50.36435453912123,M
3248,3677,48.23078742022076,F
3249,3678,48.907245865559176,F
3250,3679,50.144783678178854,M
3251,3680,51.464918981525756,F
3252,3681,47.877375002857114,F
3253,3682,48.907245865559176,F
3254,3683,51.93442994833051,F
3255,3684,51.74486843047093,F
3256,3685,46.191378534562816,F
3257,3686,48.907245865559176,M
3258,3688,47.97379940242731,M
3259,3689,44.10296773884831,M
3260,3690,48.907245865559176,F
3261,3691,48.907245865559176,M
3262,3692,48.907245865559176,F
3263,3693,49.62933060187886,M
3264,3694,48.907245865559176,F
3265,3695,49.484280254383506,F
3266,3696,50.36435453912123,F
3267,3697,49.68620403329706,F
3268,3699,50.127766890442885,F
3269,3700,48.313479222484666,F
3270,3701,48.907245865559176,M
3271,3702,48.907245865559176,F
3272,3703,48.907245865559176,F
3273,3704,48.907245865559176,F
3274,3705,49.18719531450435,F
3275,3706,49.26303832340443,F
3276,3707,48.907245865559176,M
3277,3708,48.907245865559176,M
3278,3709,51.064825622391616,M
3279,3710,50.01448241510561,M
3280,3711,48.907245865559176,M
3281,3712,48.907245865559176,F
3282,3713,48.907245865559176,F
3283,3714,48.70800909983996,M
3284,3715,48.907245865559176,F
3285,3716,50.39340434969411,M
3286,3717,51.464918981525756,F
3287,3718,47.14704999174837,F
3288,3719,48.36266710596628,M
3289,3720,48.23078742022076,F
3290,3721,48.907245865559176,F
3291,3722,50.21414692712724,M
3292,3723,45.11162659624574,M
3293,3724,48.907245865559176,F
3294,3725,47.14704999174837,F
3295,3726,48.907245865559176,M
3296,3727,48.196372546774086,M
3297,3728,47.14704999174837,F
3298,3729,48.907245865559176,M
3299,3730,46.90483467924438,M
3300,3731,48.907245865559176,F
3301,3732,48.39869991051805,F
3302,3733,50.54923583052993,F
3303,3734,47.55038115667193,M
3304,3735,48.23078742022076,M
3305,3736,48.907245865559176,M
3306,3737,50.36435453912123,F
3307,3738,48.907245865559176,M
3308,3739,50.36435453912123,M
3309,3740,48.907245865559176,M
3310,3741,49.25545100440882,M
3311,3742,48.907245865559176,M
3312,3743,48.907245865559176,M
3313,3744,48.907245865559176,M
3314,3745,48.907245865559176,F
3315,3746,50.36435453912123,M
3316,3747,49.164535810926665,F
3317,3748,47.14704999174837,F
3318,3749,49.08952138724245,M
3319,3750,53.141780002756555,F
3320,3751,48.240135701126725,M
3321,3752,48.23078742022076,F
3322,3753,48.907245865559176,M
3323,3754,48.907245865559176,M
3324,3755,46.65041030793663,F
3325,3756,49.97249670555853,F
3326,3757,48.23078742022076,F
3327,3758,47.14704999174837,M
3328,3759,47.14704999174837,F
3329,3760,48.907245865559176,M
3330,3761,48.907245865559176,M
3331,3762,48.23078742022076,F
3332,3763,48.03514311280391,M
3333,3764,48.907245865559176,F
3334,3765,48.907245865559176,M
3335,3766,49.41653667204721,M
3336,3767,48.907245865559176,M
3337,3768,47.14704999174837,F
3338,3769,50.36435453912123,M
3339,3770,48.907245865559176,F
3340,3771,48.23078742022076,F
3341,3772,48.907245865559176,M
3342,3774,48.907245865559176,F
3343,3775,48.907245865559176,F
3344,3776,47.14704999174837,F
3345,3777,48.907245865559176,F
3346,3778,48.61685352897289,F
3347,3779,48.23078742022076,F
3348,3780,52.01622045596903,M
3349,3781,49.43738955368399,M
3350,3782,45.70395375025035,M
3351,3783,53.74563075103306,M
3352,3784,48.907245865559176,M
3353,3785,49.19763603607286,M
3354,3786,49.05813644639047,M
3355,3787,48.907245865559176,M
3356,3788,47.807529413947925,M
3357,3789,49.19789125860775,F
3358,3790,51.2514331103227,F
3359,3791,48.907245865559176,M
3360,3792,48.67897855886228,F
3361,3793,48.907245865559176,M
3362,3794,48.430501167339024,M
3363,3795,50.822425897595046,F
3364,3796,48.907245865559176,F
3365,3797,48.907245865559176,F
3366,3798,48.23078742022076,F
3367,3799,47.88538085980551,F
3368,3800,50.01448241510561,F
3369,3801,48.23078742022076,F
3370,3802,48.907245865559176,F
3371,3803,49.257117989574795,F
3372,3804,49.958321071545875,F
3373,3805,49.221176982845556,M
3374,3806,48.907245865559176,F
3375,3807,49.03917836566595,F
3376,3808,48.907245865559176,F
3377,3809,48.89225659523895,M
3378,3810,47.66066002400292,F
3379,3811,48.23078742022076,F
3380,3812,48.907245865559176,M
3381,3813,49.19956117515744,F
3382,3814,47.72388996448146,F
3383,3815,51.32066998766098,F
3384,3816,48.907245865559176,F
3385,3817,48.907245865559176,M
3386,3818,48.907245865559176,F
3387,3819,48.907245865559176,M
3388,3820,48.5247700490368,M
3389,3821,48.23078742022076,F
3390,3822,47.90302517692014,F
3391,3823,49.03917836566595,F
3392,3824,46.72699892561278,M
3393,3825,47.86600112115038,M
3394,3826,47.72865655482874,F
3395,3827,48.784116272888106,F
3396,3828,48.907245865559176,M
3397,3829,47.271443237429075,M
3398,3830,48.40511500016716,F
3399,3831,50.36435453912123,M
3400,3832,48.23078742022076,F
3401,3833,48.907245865559176,F
3402,3835,50.36435453912123,M
3403,3836,50.36435453912123,M
3404,3837,48.907245865559176,M
3405,3838,48.907245865559176,M
3406,3839,48.784116272888106,F
3407,3840,48.907245865559176,F
3408,3841,48.907245865559176,M
3409,3842,48.907245865559176,M
3410,3843,50.496287039228,F
3411,3844,48.23078742022076,F
3412,3845,47.5715459264527,M
3413,3846,47.14704999174837,M
3414,3847,46.14648168126834,F
3415,3848,48.41761892932628,F
3416,3849,47.045972064007586,F
3417,3850,48.907245865559176,F
3418,3851,52.13244566941674,M
3419,3852,48.907245865559176,F
3420,3853,50.36435453912123,M
3421,3855,50.42091465585377,M
3422,3856,49.19763603607286,M
3423,3857,48.23078742022076,F
3424,3858,47.14704999174837,F
3425,3859,48.907245865559176,F
3426,3860,48.907245865559176,M
3427,3862,51.27246885428958,M
3428,3863,47.14704999174837,F
3429,3864,48.3750077960384,M
3430,3865,48.23078742022076,F
3431,3866,49.07729205668214,F
3432,3867,49.480195869827604,M
3433,3868,48.525236827778066,M
3434,3869,48.907245865559176,F
3435,3870,48.23078742022076,F
3436,3871,47.366178398999104,F
3437,3872,46.227637798865175,F
3438,3873,48.907245865559176,F
3439,3874,48.23913276989316,F
3440,3875,48.344895532977276,F
3441,3876,48.23078742022076,F
3442,3877,48.907245865559176,F
3443,3878,50.662149359376556,M
3444,3879,47.14704999174837,M
3445,3880,48.907245865559176,M
3446,3881,48.907245865559176,F
3447,3882,51.73775083130762,F
3448,3883,50.525258415179344,M
3449,3884,48.23078742022076,F
3450,3885,53.999347144813854,M
3451,3886,48.907245865559176,F
3452,3887,48.23078742022076,F
3453,3888,48.907245865559176,M
3454,3889,48.907245865559176,M
3455,3890,48.02446444194233,F
3456,3891,49.19789125860775,F
3457,3892,49.78730663496822,M
3458,3893,48.98689872268711,M
3459,3894,48.907245865559176,M
3460,3895,52.002471439100916,F
3461,3896,48.168020395905685,F
3462,3897,49.54787035097621,F
3463,3898,48.907245865559176,M
3464,3899,48.40511500016716,F
3465,3900,52.8688197106266,F
3466,3901,50.01448241510561,F
3467,3902,48.965510159870554,M
3468,3903,48.05978788162469,F
3469,3904,52.29992928470813,F
3470,3905,50.36435453912123,M
3471,3906,49.19956117515744,F
3472,3907,50.36435453912123,M
3473,3908,50.46919337391467,M
3474,3909,48.907245865559176,M
3475,3910,48.23078742022076,F
3476,3911,48.907245865559176,M
3477,3912,48.907245865559176,F
3478,3913,48.23078742022076,F
3479,3914,48.666903017745376,M
3480,3915,50.061934956178234,M
3481,3916,46.70883201385024,F
3482,3917,48.907245865559176,F
3483,3918,50.262722003895675,F
3484,3919,48.907245865559176,M
3485,3920,48.907245865559176,F
3486,3921,44.67114339725205,F
3487,3922,47.55038115667193,M
3488,3923,46.13910794202093,M
3489,3924,47.82489315153099,F
3490,3925,48.907245865559176,F
3491,3926,48.41761892932628,M
3492,3927,48.907245865559176,F
3493,3928,48.907245865559176,F
3494,3929,47.38774806662422,F
3495,3930,48.907245865559176,M
3496,3931,48.907245865559176,F
3497,3932,48.23078742022076,F
3498,3933,48.907245865559176,F
3499,3934,47.14704999174837,F
3500,3935,48.907245865559176,M
3501,3936,48.907245865559176,F
3502,3937,48.3750077960384,F
3503,3938,48.907245865559176,M
3504,3939,46.23041669868113,F
3505,3940,49.16790638449882,M
3506,3941,48.3750077960384,F
3507,3942,52.61961338804748,M
3508,3943,47.14704999174837,M
3509,3944,48.907245865559176,F
3510,3945,48.907245865559176,F
3511,3946,52.09804289775941,M
3512,3947,49.27929474854056,M
3513,3948,49.58878387586744,M
3514,3949,49.03917836566595,F
3515,3950,49.257117989574795,F
3516,3951,48.23078742022076,M
3517,3952,48.907245865559176,F
3518,3953,47.4069655446364,M
3519,3954,55.85107606125006,M
3520,3955,45.47674871269868,M
3521,3956,48.907245865559176,M
3522,3957,48.907245865559176,F
3523,3958,50.67820460122126,F
3524,3959,48.907245865559176,F
3525,3960,48.907245865559176,F
3526,3961,46.65798631490358,M
3527,3963,48.907245865559176,F
3528,3964,48.907245865559176,M
3529,3965,50.48516092223697,M
3530,3967,53.73409112698883,M
3531,3968,49.257117989574795,F
3532,3969,52.76470740500499,M
3533,3970,47.499176966253216,F
3534,3971,46.91378831740051,F
3535,3972,49.257117989574795,F
3536,3973,53.258089912118564,M
3537,3974,48.907245865559176,M
3538,3975,48.907245865559176,M
3539,3976,50.712783363430596,M
3540,3977,50.36435453912123,M
3541,3978,48.23078742022076,F
3542,3979,48.23933516771187,M
3543,3980,48.23078742022076,F
3544,3981,51.03427429449992,M
3545,3982,50.36435453912123,M
3546,3983,47.14704999174837,F
3547,3984,49.727779724197674,M
3548,3985,51.108642635922095,M
3549,3986,48.907245865559176,M
3550,3987,47.14704999174837,F
3551,3988,48.907245865559176,F
3552,3989,48.907245865559176,F
3553,3990,48.907245865559176,M
3554,3991,50.87953272376503,M
3555,3992,46.47059154640995,M
3556,3993,48.907245865559176,F
3557,3994,48.907245865559176,F
